player1,player2,time_stamp,time_to_score,who_serves,player_skill1,player_skill2,game_id,player1_id,player2_id
7,8,401.620523505067,50.4066202245133,0,3,2,578,Luis,Otto
8,8,431.433403680755,29.812880175688,1,3,2,578,Luis,Otto
9,8,453.677423761733,22.244020080978,1,3,2,578,Luis,Otto
9,9,460.660402755967,6.98297899423391,1,3,2,578,Luis,Otto
9,10,474.410782737369,13.7503799814023,1,3,2,578,Luis,Otto
10,10,490.43099973783,16.0202170004613,1,3,2,578,Luis,Otto
11,10,525.08255372726,34.6515539894296,0,3,2,578,Luis,Otto
11,11,542.65726827426,17.5747145470001,0,3,2,578,Luis,Otto
11,12,576.253974274557,33.5967060002964,0,3,2,578,Luis,Otto
11,13,613.303046002103,37.0490717275461,0,3,2,578,Luis,Otto
12,13,628.273644052725,14.9705980506224,0,3,2,578,Luis,Otto
12,14,639.763353078152,11.4897090254269,1,3,2,578,Luis,Otto
12,15,664.613138006862,24.8497849287097,1,3,2,578,Luis,Otto
13,15,673.829014479478,9.21587647261609,1,3,2,578,Luis,Otto
14,15,719.02472271845,45.1957082389726,1,3,2,578,Luis,Otto
14,16,741.234957471913,22.2102347534628,1,3,2,578,Luis,Otto
15,16,771.913690414426,30.6787329425127,0,3,2,578,Luis,Otto
15,17,800.761900100755,28.848209686329,0,3,2,578,Luis,Otto
15,18,835.326125958726,34.5642258579714,0,3,2,578,Luis,Otto
16,18,851.588196871903,16.2620709131765,0,3,2,578,Luis,Otto
17,18,877.52902394595,25.9408270740468,0,3,2,578,Luis,Otto
18,18,899.292839094563,21.7638151486132,1,3,2,578,Luis,Otto
19,18,921.920945137309,22.6281060427462,1,3,2,578,Luis,Otto
19,19,946.319729965658,24.3987848283487,1,3,2,578,Luis,Otto
19,20,974.800853880568,28.4811239149106,1,3,2,578,Luis,Otto
20,20,1003.56597109151,28.7651172109426,1,3,2,578,Luis,Otto
20,21,1038.15224950772,34.5862784162102,0,3,2,578,Luis,Otto
0,1,38.7774775980916,38.7774775980916,1,1,2,579,Jonny,Quirin
1,1,72.5510528132978,33.7735752152062,1,1,2,579,Jonny,Quirin
2,1,117.306385600296,44.7553327869986,1,1,2,579,Jonny,Quirin
3,1,145.404205805604,28.0978202053074,1,1,2,579,Jonny,Quirin
3,2,182.954298032162,37.5500922265585,1,1,2,579,Jonny,Quirin
3,3,196.115945672057,13.161647639895,0,1,2,579,Jonny,Quirin
4,3,201.135439613348,5.01949394129063,0,1,2,579,Jonny,Quirin
5,3,232.458559019792,31.3231194064442,0,1,2,579,Jonny,Quirin
5,4,253.720062453554,21.2615034337617,0,1,2,579,Jonny,Quirin
6,4,293.367597536575,39.6475350830216,0,1,2,579,Jonny,Quirin
7,4,323.296634454439,29.9290369178634,1,1,2,579,Jonny,Quirin
8,4,373.291944130642,49.9953096762032,1,1,2,579,Jonny,Quirin
8,5,404.068540874271,30.7765967436292,1,1,2,579,Jonny,Quirin
8,6,426.360487768401,22.2919468941298,1,1,2,579,Jonny,Quirin
8,7,463.734409798178,37.3739220297771,1,1,2,579,Jonny,Quirin
8,8,480.414750035283,16.6803402371053,0,1,2,579,Jonny,Quirin
9,8,492.499041679568,12.0842916442845,0,1,2,579,Jonny,Quirin
9,9,534.613779943224,42.1147382636563,0,1,2,579,Jonny,Quirin
10,9,558.663613220668,24.0498332774436,0,1,2,579,Jonny,Quirin
11,9,589.581165928316,30.9175527076478,0,1,2,579,Jonny,Quirin
12,9,625.388935953697,35.8077700253811,1,1,2,579,Jonny,Quirin
12,10,659.007670260239,33.6187343065427,1,1,2,579,Jonny,Quirin
13,10,675.220488930277,16.2128186700375,1,1,2,579,Jonny,Quirin
13,11,682.865800102261,7.64531117198431,1,1,2,579,Jonny,Quirin
13,12,711.157953382914,28.2921532806528,1,1,2,579,Jonny,Quirin
14,12,725.212423425542,14.0544700426279,0,1,2,579,Jonny,Quirin
15,12,736.193819582097,10.9813961565555,0,1,2,579,Jonny,Quirin
15,13,762.378209393838,26.1843898117406,0,1,2,579,Jonny,Quirin
16,13,788.246425222472,25.8682158286347,0,1,2,579,Jonny,Quirin
17,13,816.969325114122,28.7228998916493,0,1,2,579,Jonny,Quirin
18,13,856.16900004598,39.1996749318581,1,1,2,579,Jonny,Quirin
18,14,871.663185732521,15.4941856865415,1,1,2,579,Jonny,Quirin
19,14,886.93190142155,15.2687156890286,1,1,2,579,Jonny,Quirin
20,14,899.821027951098,12.8891265295483,1,1,2,579,Jonny,Quirin
20,15,922.409694147964,22.5886661968659,1,1,2,579,Jonny,Quirin
21,15,949.748004012652,27.3383098646873,0,1,2,579,Jonny,Quirin
1,0,38.5943870880124,38.5943870880124,0,3,3,580,Karo,Luis
2,0,93.6440073771759,55.0496202891635,0,3,3,580,Karo,Luis
2,1,113.926808582908,20.2828012057316,0,3,3,580,Karo,Luis
3,1,144.722217779605,30.7954091966979,0,3,3,580,Karo,Luis
4,1,159.415106442873,14.6928886632674,0,3,3,580,Karo,Luis
5,1,195.918961417122,36.5038549742488,1,3,3,580,Karo,Luis
6,1,207.224655936683,11.3056945195618,1,3,3,580,Karo,Luis
7,1,236.845732381338,29.6210764446549,1,3,3,580,Karo,Luis
8,1,257.762284899402,20.9165525180632,1,3,3,580,Karo,Luis
9,1,280.623099697552,22.86081479815,1,3,3,580,Karo,Luis
10,1,310.652967137057,30.0298674395055,0,3,3,580,Karo,Luis
10,2,344.946205033491,34.2932378964336,0,3,3,580,Karo,Luis
10,3,372.720296361111,27.7740913276205,0,3,3,580,Karo,Luis
10,4,394.829019506795,22.1087231456843,0,3,3,580,Karo,Luis
10,5,410.326176161272,15.4971566544772,0,3,3,580,Karo,Luis
11,5,432.809137704191,22.4829615429181,1,3,3,580,Karo,Luis
11,6,466.273740742535,33.4646030383439,1,3,3,580,Karo,Luis
12,6,479.845685871589,13.5719451290545,1,3,3,580,Karo,Luis
13,6,497.677404396204,17.8317185246145,1,3,3,580,Karo,Luis
13,7,518.00676687669,20.3293624804866,1,3,3,580,Karo,Luis
13,8,537.693725159541,19.6869582828512,0,3,3,580,Karo,Luis
13,9,565.985416486608,28.2916913270667,0,3,3,580,Karo,Luis
14,9,605.953393962464,39.9679774758561,0,3,3,580,Karo,Luis
15,9,625.850874093082,19.8974801306174,0,3,3,580,Karo,Luis
15,10,660.114956423653,34.2640823305711,0,3,3,580,Karo,Luis
16,10,679.714219492054,19.5992630684011,1,3,3,580,Karo,Luis
16,11,700.133879777912,20.4196602858579,1,3,3,580,Karo,Luis
17,11,734.703325657896,34.5694458799843,1,3,3,580,Karo,Luis
17,12,771.359281301559,36.655955643663,1,3,3,580,Karo,Luis
17,13,799.122146792891,27.7628654913325,1,3,3,580,Karo,Luis
17,14,820.523044162554,21.4008973696624,0,3,3,580,Karo,Luis
17,15,852.665705621356,32.1426614588018,0,3,3,580,Karo,Luis
17,16,884.159655664517,31.4939500431617,0,3,3,580,Karo,Luis
17,17,903.668151609007,19.50849594449,0,3,3,580,Karo,Luis
17,18,923.806904796552,20.1387531875443,0,3,3,580,Karo,Luis
17,19,960.013564465928,36.206659669376,1,3,3,580,Karo,Luis
18,19,985.99665671167,25.9830922457425,1,3,3,580,Karo,Luis
18,20,1004.11268440529,18.1160276936185,1,3,3,580,Karo,Luis
19,20,1023.86790179674,19.7552173914486,1,3,3,580,Karo,Luis
20,20,1051.32051403219,27.4526122354563,1,3,3,580,Karo,Luis
21,20,1095.4549308401,44.1344168079104,0,3,3,580,Karo,Luis
0,1,5.49541317572834,5.49541317572834,0,1,3,581,Jonny,Karo
1,1,26.1437594120216,20.6483462362933,0,1,3,581,Jonny,Karo
2,1,40.6563937341417,14.5126343221201,0,1,3,581,Jonny,Karo
2,2,66.3212448921057,25.6648511579639,0,1,3,581,Jonny,Karo
2,3,115.113549537912,48.7923046458059,0,1,3,581,Jonny,Karo
3,3,154.624239937016,39.5106903991046,1,1,3,581,Jonny,Karo
4,3,181.055848156804,26.4316082197875,1,1,3,581,Jonny,Karo
4,4,208.349987530299,27.2941393734948,1,1,3,581,Jonny,Karo
4,5,274.63605017582,66.2860626455213,1,1,3,581,Jonny,Karo
5,5,293.33275725017,18.6967070743501,1,1,3,581,Jonny,Karo
6,5,316.98536873537,23.6526114852003,0,1,3,581,Jonny,Karo
7,5,333.984043279817,16.9986745444465,0,1,3,581,Jonny,Karo
8,5,365.27026509159,31.286221811773,0,1,3,581,Jonny,Karo
9,5,400.938942989877,35.6686778982873,0,1,3,581,Jonny,Karo
10,5,411.194156127389,10.2552131375118,0,1,3,581,Jonny,Karo
11,5,425.443852128945,14.2496960015558,1,1,3,581,Jonny,Karo
12,5,438.456468409848,13.012616280903,1,1,3,581,Jonny,Karo
13,5,456.371921530484,17.9154531206365,1,1,3,581,Jonny,Karo
14,5,478.268302157249,21.8963806267655,1,1,3,581,Jonny,Karo
15,5,506.23795912541,27.9696569681609,1,1,3,581,Jonny,Karo
16,5,547.458654199304,41.2206950738931,0,1,3,581,Jonny,Karo
17,5,588.87129371265,41.4126395133461,0,1,3,581,Jonny,Karo
17,6,601.088462111508,12.2171683988582,0,1,3,581,Jonny,Karo
18,6,619.830905516054,18.742443404546,0,1,3,581,Jonny,Karo
19,6,651.714894665875,31.8839891498214,0,1,3,581,Jonny,Karo
20,6,687.682335233512,35.967440567637,1,1,3,581,Jonny,Karo
21,6,705.780574124168,18.0982388906557,1,1,3,581,Jonny,Karo
1,0,17.3158618006016,17.3158618006016,1,1,3,582,Chris,Luis
2,0,32.4380825517118,15.1222207511102,1,1,3,582,Chris,Luis
3,0,58.971856671483,26.5337741197713,1,1,3,582,Chris,Luis
4,0,70.6405641267402,11.6687074552572,1,1,3,582,Chris,Luis
5,0,92.7963459285719,22.1557818018317,1,1,3,582,Chris,Luis
6,0,114.797689042425,22.0013431138527,0,1,3,582,Chris,Luis
7,0,146.612701905085,31.8150128626606,0,1,3,582,Chris,Luis
7,1,183.050010295266,36.437308390181,0,1,3,582,Chris,Luis
8,1,216.064047911239,33.0140376159729,0,1,3,582,Chris,Luis
9,1,240.445747014674,24.3816991034352,0,1,3,582,Chris,Luis
10,1,283.331781147887,42.886034133213,1,1,3,582,Chris,Luis
11,1,309.531083651534,26.1993025036466,1,1,3,582,Chris,Luis
12,1,336.775966240835,27.2448825893008,1,1,3,582,Chris,Luis
13,1,372.166211984229,35.3902457433941,1,1,3,582,Chris,Luis
14,1,396.940992375687,24.7747803914585,1,1,3,582,Chris,Luis
14,2,427.735017304181,30.7940249284931,0,1,3,582,Chris,Luis
15,2,466.060014867511,38.3249975633301,0,1,3,582,Chris,Luis
16,2,488.60956825107,22.5495533835592,0,1,3,582,Chris,Luis
17,2,515.521186021891,26.9116177708216,0,1,3,582,Chris,Luis
18,2,531.043984017551,15.5227979956595,0,1,3,582,Chris,Luis
19,2,554.107915671011,23.0639316534599,1,1,3,582,Chris,Luis
20,2,571.703816298066,17.5959006270554,1,1,3,582,Chris,Luis
21,2,582.890972251178,11.187155953112,1,1,3,582,Chris,Luis
1,0,17.6327586427566,17.6327586427566,1,2,1,583,Otto,Chris
1,1,46.1442671320284,28.5115084892718,1,2,1,583,Otto,Chris
1,2,62.8587842183131,16.7145170862847,1,2,1,583,Otto,Chris
1,3,85.5707828623928,22.7119986440797,1,2,1,583,Otto,Chris
2,3,109.382159422902,23.811376560509,1,2,1,583,Otto,Chris
3,3,129.209793020749,19.8276335978473,0,2,1,583,Otto,Chris
4,3,162.184553352322,32.9747603315725,0,2,1,583,Otto,Chris
5,3,192.713389495935,30.5288361436133,0,2,1,583,Otto,Chris
5,4,210.470189196852,17.7567997009172,0,2,1,583,Otto,Chris
5,5,234.369870207994,23.8996810111413,0,2,1,583,Otto,Chris
6,5,258.405465919204,24.0355957112105,1,2,1,583,Otto,Chris
7,5,270.928154037102,12.5226881178982,1,2,1,583,Otto,Chris
7,6,283.104666510762,12.1765124736598,1,2,1,583,Otto,Chris
8,6,312.516549158183,29.4118826474211,1,2,1,583,Otto,Chris
9,6,334.490739461047,21.9741903028639,1,2,1,583,Otto,Chris
9,7,360.910942270463,26.4202028094155,0,2,1,583,Otto,Chris
10,7,373.494316173776,12.5833739033131,0,2,1,583,Otto,Chris
10,8,388.991277941026,15.49696176725,0,2,1,583,Otto,Chris
10,9,411.549333523563,22.5580555825374,0,2,1,583,Otto,Chris
10,10,429.735202527387,18.1858690038243,0,2,1,583,Otto,Chris
10,11,457.864106346786,28.1289038193987,1,2,1,583,Otto,Chris
11,11,493.450223064383,35.5861167175966,1,2,1,583,Otto,Chris
11,12,508.884064301839,15.4338412374565,1,2,1,583,Otto,Chris
11,13,542.30015748269,33.4160931808506,1,2,1,583,Otto,Chris
12,13,567.341754199661,25.0415967169709,1,2,1,583,Otto,Chris
12,14,584.349986484004,17.0082322843435,0,2,1,583,Otto,Chris
13,14,608.701878069922,24.3518915859172,0,2,1,583,Otto,Chris
13,15,644.889731863028,36.187853793107,0,2,1,583,Otto,Chris
13,16,668.271551758084,23.3818198950555,0,2,1,583,Otto,Chris
13,17,704.750283296454,36.4787315383704,0,2,1,583,Otto,Chris
13,18,743.270914126955,38.5206308305002,1,2,1,583,Otto,Chris
13,19,767.340885925954,24.0699717989997,1,2,1,583,Otto,Chris
13,20,783.001450582953,15.6605646569988,1,2,1,583,Otto,Chris
13,21,790.231210501488,7.229759918535,1,2,1,583,Otto,Chris
0,1,12.5256542244614,12.5256542244614,1,3,3,584,Luis,Karo
0,2,28.4017205916293,15.8760663671679,1,3,3,584,Luis,Karo
0,3,57.9636951830543,29.561974591425,1,3,3,584,Luis,Karo
1,3,88.5387522083959,30.5750570253416,1,3,3,584,Luis,Karo
1,4,128.6711929146,40.1324407062037,1,3,3,584,Luis,Karo
1,5,151.522094695031,22.8509017804319,0,3,3,584,Luis,Karo
2,5,190.122634800903,38.600540105872,0,3,3,584,Luis,Karo
3,5,212.645805252289,22.5231704513856,0,3,3,584,Luis,Karo
3,6,239.226440199379,26.5806349470902,0,3,3,584,Luis,Karo
3,7,264.311336168658,25.0848959692791,0,3,3,584,Luis,Karo
4,7,274.162947917936,9.85161174927715,1,3,3,584,Luis,Karo
4,8,306.020910912503,31.8579629945674,1,3,3,584,Luis,Karo
4,9,333.302784591325,27.2818736788216,1,3,3,584,Luis,Karo
5,9,356.552099573338,23.2493149820138,1,3,3,584,Luis,Karo
6,9,378.364530937651,21.8124313643125,1,3,3,584,Luis,Karo
7,9,411.800409089153,33.4358781515023,0,3,3,584,Luis,Karo
7,10,437.161936505732,25.361527416579,0,3,3,584,Luis,Karo
7,11,458.543058070707,21.3811215649745,0,3,3,584,Luis,Karo
8,11,471.023735542223,12.4806774715163,0,3,3,584,Luis,Karo
9,11,489.64544156706,18.6217060248373,0,3,3,584,Luis,Karo
9,12,524.566763875952,34.9213223088917,1,3,3,584,Luis,Karo
9,13,547.418150316237,22.8513864402852,1,3,3,584,Luis,Karo
10,13,569.111984166587,21.6938338503497,1,3,3,584,Luis,Karo
11,13,591.221519291366,22.109535124779,1,3,3,584,Luis,Karo
11,14,612.405538657082,21.184019365716,1,3,3,584,Luis,Karo
11,15,645.396027314059,32.9904886569775,0,3,3,584,Luis,Karo
11,16,662.635181792602,17.2391544785422,0,3,3,584,Luis,Karo
12,16,694.00960136138,31.3744195687789,0,3,3,584,Luis,Karo
13,16,735.333995348887,41.3243939875064,0,3,3,584,Luis,Karo
13,17,755.191927782953,19.8579324340662,0,3,3,584,Luis,Karo
14,17,764.204424434958,9.01249665200501,1,3,3,584,Luis,Karo
14,18,777.197681140446,12.9932567054881,1,3,3,584,Luis,Karo
15,18,840.652988913334,63.4553077728877,1,3,3,584,Luis,Karo
16,18,873.989696496275,33.3367075829413,1,3,3,584,Luis,Karo
17,18,897.104159623499,23.1144631272241,1,3,3,584,Luis,Karo
18,18,924.732151899136,27.6279922756371,0,3,3,584,Luis,Karo
18,19,932.344848809408,7.6126969102715,0,3,3,584,Luis,Karo
19,19,962.794935452152,30.4500866427435,0,3,3,584,Luis,Karo
19,20,979.760134773684,16.9651993215327,0,3,3,584,Luis,Karo
19,21,1003.67827130537,23.9181365316865,0,3,3,584,Luis,Karo
1,0,20.0029356366605,20.0029356366605,0,2,1,585,Quirin,Jonny
2,0,41.7256882280438,21.7227525913833,0,2,1,585,Quirin,Jonny
2,1,54.4391399393197,12.7134517112759,0,2,1,585,Quirin,Jonny
2,2,76.0431821526502,21.6040422133304,0,2,1,585,Quirin,Jonny
2,3,97.9988447913345,21.9556626386844,0,2,1,585,Quirin,Jonny
3,3,129.105175669972,31.1063308786374,1,2,1,585,Quirin,Jonny
4,3,150.702755486656,21.5975798166844,1,2,1,585,Quirin,Jonny
5,3,163.850993210994,13.1482377243377,1,2,1,585,Quirin,Jonny
5,4,209.562006604239,45.7110133932448,1,2,1,585,Quirin,Jonny
5,5,233.287931616981,23.7259250127422,1,2,1,585,Quirin,Jonny
6,5,253.370270474672,20.0823388576913,0,2,1,585,Quirin,Jonny
7,5,273.194952974524,19.8246824998519,0,2,1,585,Quirin,Jonny
8,5,292.375123562029,19.1801705875045,0,2,1,585,Quirin,Jonny
8,6,321.1053513458,28.7302277837715,0,2,1,585,Quirin,Jonny
9,6,358.827279191676,37.7219278458759,0,2,1,585,Quirin,Jonny
10,6,393.324930364506,34.4976511728296,1,2,1,585,Quirin,Jonny
10,7,418.030792563639,24.7058621991334,1,2,1,585,Quirin,Jonny
10,8,444.964327951568,26.9335353879286,1,2,1,585,Quirin,Jonny
11,8,458.003167659612,13.0388397080443,1,2,1,585,Quirin,Jonny
11,9,478.881293706129,20.8781260465174,1,2,1,585,Quirin,Jonny
11,10,509.163981749165,30.2826880430356,0,2,1,585,Quirin,Jonny
12,10,528.932265871998,19.7682841228328,0,2,1,585,Quirin,Jonny
13,10,540.427113089255,11.4948472172576,0,2,1,585,Quirin,Jonny
14,10,571.493903935086,31.0667908458307,0,2,1,585,Quirin,Jonny
14,11,597.981699405262,26.4877954701762,0,2,1,585,Quirin,Jonny
14,12,613.746807711466,15.7651083062034,1,2,1,585,Quirin,Jonny
15,12,628.480271525935,14.7334638144696,1,2,1,585,Quirin,Jonny
15,13,657.185125940442,28.7048544145063,1,2,1,585,Quirin,Jonny
15,14,676.274917550981,19.0897916105392,1,2,1,585,Quirin,Jonny
16,14,714.71290847329,38.4379909223096,1,2,1,585,Quirin,Jonny
16,15,736.373099229203,21.6601907559132,0,2,1,585,Quirin,Jonny
17,15,761.422063826852,25.0489645976483,0,2,1,585,Quirin,Jonny
17,16,787.71658434366,26.2945205168086,0,2,1,585,Quirin,Jonny
18,16,830.808906458422,43.092322114762,0,2,1,585,Quirin,Jonny
19,16,849.448033360443,18.6391269020211,0,2,1,585,Quirin,Jonny
19,17,882.242625349287,32.7945919888435,1,2,1,585,Quirin,Jonny
20,17,905.325440102074,23.0828147527873,1,2,1,585,Quirin,Jonny
21,17,925.438646714408,20.1132066123339,1,2,1,585,Quirin,Jonny
1,0,27.1770893632439,27.1770893632439,1,2,2,586,Otto,Quirin
2,0,81.6431929011147,54.4661035378707,1,2,2,586,Otto,Quirin
3,0,115.363144446221,33.7199515451068,1,2,2,586,Otto,Quirin
4,0,146.976144602085,31.6130001558636,1,2,2,586,Otto,Quirin
4,1,173.484271519827,26.5081269177423,1,2,2,586,Otto,Quirin
4,2,208.577332596131,35.0930610763034,0,2,2,586,Otto,Quirin
4,3,242.940743945209,34.363411349078,0,2,2,586,Otto,Quirin
5,3,260.200157738193,17.2594137929844,0,2,2,586,Otto,Quirin
6,3,287.278995500607,27.0788377624141,0,2,2,586,Otto,Quirin
7,3,301.434326353613,14.1553308530054,0,2,2,586,Otto,Quirin
7,4,308.805252031216,7.37092567760302,1,2,2,586,Otto,Quirin
8,4,329.966887531616,21.1616355004005,1,2,2,586,Otto,Quirin
8,5,351.140519112548,21.1736315809317,1,2,2,586,Otto,Quirin
8,6,399.378107847196,48.2375887346485,1,2,2,586,Otto,Quirin
8,7,428.53958336055,29.1614755133534,1,2,2,586,Otto,Quirin
9,7,451.830377669148,23.290794308598,0,2,2,586,Otto,Quirin
9,8,474.466698424188,22.6363207550408,0,2,2,586,Otto,Quirin
10,8,503.117799938431,28.6511015142425,0,2,2,586,Otto,Quirin
11,8,516.035735664578,12.9179357261469,0,2,2,586,Otto,Quirin
11,9,528.936156975025,12.9004213104473,0,2,2,586,Otto,Quirin
12,9,548.808151030454,19.8719940554295,1,2,2,586,Otto,Quirin
12,10,586.349356055683,37.5412050252284,1,2,2,586,Otto,Quirin
13,10,604.672620377235,18.3232643215519,1,2,2,586,Otto,Quirin
13,11,631.124789117525,26.4521687402907,1,2,2,586,Otto,Quirin
14,11,666.694407182868,35.5696180653424,1,2,2,586,Otto,Quirin
15,11,695.479509544502,28.7851023616338,0,2,2,586,Otto,Quirin
16,11,721.110987144425,25.6314775999234,0,2,2,586,Otto,Quirin
16,12,744.093716036289,22.9827288918636,0,2,2,586,Otto,Quirin
16,13,769.798477988959,25.7047619526702,0,2,2,586,Otto,Quirin
17,13,806.182062967494,36.3835849785352,0,2,2,586,Otto,Quirin
18,13,832.328958261401,26.1468952939072,1,2,2,586,Otto,Quirin
19,13,871.448557374718,39.1195991133165,1,2,2,586,Otto,Quirin
20,13,890.896348059458,19.4477906847402,1,2,2,586,Otto,Quirin
21,13,911.903627313415,21.007279253957,1,2,2,586,Otto,Quirin
1,0,28.9409942152997,28.9409942152997,0,1,2,587,Chris,Quirin
2,0,72.5708707794585,43.6298765641588,0,1,2,587,Chris,Quirin
3,0,88.923589566786,16.3527187873275,0,1,2,587,Chris,Quirin
3,1,112.502360936178,23.5787713693922,0,1,2,587,Chris,Quirin
4,1,136.468766084664,23.9664051484859,0,1,2,587,Chris,Quirin
5,1,160.860141146994,24.3913750623301,1,1,2,587,Chris,Quirin
6,1,183.824364320811,22.964223173817,1,1,2,587,Chris,Quirin
7,1,210.042173864278,26.2178095434667,1,1,2,587,Chris,Quirin
8,1,237.566285089192,27.5241112249139,1,1,2,587,Chris,Quirin
9,1,261.206484284373,23.6401991951813,1,1,2,587,Chris,Quirin
10,1,287.307629653279,26.1011453689063,0,1,2,587,Chris,Quirin
10,2,317.252003193687,29.9443735404077,0,1,2,587,Chris,Quirin
11,2,356.234947643411,38.9829444497239,0,1,2,587,Chris,Quirin
11,3,391.486589034724,35.2516413913132,0,1,2,587,Chris,Quirin
12,3,416.851150833268,25.3645617985438,0,1,2,587,Chris,Quirin
13,3,434.958370217535,18.107219384267,1,1,2,587,Chris,Quirin
14,3,471.084215442487,36.1258452249525,1,1,2,587,Chris,Quirin
15,3,514.213077553977,43.12886211149,1,1,2,587,Chris,Quirin
15,4,551.018495136987,36.8054175830097,1,1,2,587,Chris,Quirin
16,4,569.436233967898,18.4177388309111,1,1,2,587,Chris,Quirin
17,4,585.707949616124,16.2717156482259,0,1,2,587,Chris,Quirin
17,5,615.44350779827,29.7355581821456,0,1,2,587,Chris,Quirin
17,6,636.892483103168,21.4489753048985,0,1,2,587,Chris,Quirin
17,7,659.587616777347,22.6951336741786,0,1,2,587,Chris,Quirin
18,7,686.42782267886,26.8402059015126,0,1,2,587,Chris,Quirin
19,7,722.047907638972,35.620084960112,1,1,2,587,Chris,Quirin
20,7,751.810512562063,29.7626049230913,1,1,2,587,Chris,Quirin
21,7,790.864434578363,39.0539220163,1,1,2,587,Chris,Quirin
0,1,12.8816764468662,12.8816764468662,1,2,1,588,Otto,Jonny
1,1,58.9233972511773,46.0417208043111,1,2,1,588,Otto,Jonny
1,2,90.2421016577071,31.3187044065298,1,2,1,588,Otto,Jonny
2,2,114.565063311317,24.3229616536095,1,2,1,588,Otto,Jonny
3,2,127.390096582356,12.8250332710398,1,2,1,588,Otto,Jonny
3,3,148.837464108515,21.4473675261584,0,2,1,588,Otto,Jonny
3,4,186.955280662781,38.1178165542662,0,2,1,588,Otto,Jonny
3,5,202.668594977303,15.7133143145221,0,2,1,588,Otto,Jonny
4,5,213.935259945543,11.2666649682403,0,2,1,588,Otto,Jonny
5,5,239.317765430184,25.3825054846403,0,2,1,588,Otto,Jonny
5,6,261.966579284696,22.648813854512,1,2,1,588,Otto,Jonny
5,7,316.244491379338,54.2779120946423,1,2,1,588,Otto,Jonny
5,8,338.404755610987,22.1602642316495,1,2,1,588,Otto,Jonny
6,8,354.73722387225,16.3324682612623,1,2,1,588,Otto,Jonny
6,9,391.130525597284,36.3933017250342,1,2,1,588,Otto,Jonny
7,9,407.118236871114,15.9877112738298,0,2,1,588,Otto,Jonny
7,10,433.597583139618,26.4793462685039,0,2,1,588,Otto,Jonny
7,11,461.097081557974,27.4994984183563,0,2,1,588,Otto,Jonny
7,12,485.139819882343,24.0427383243693,0,2,1,588,Otto,Jonny
7,13,508.921480946166,23.7816610638226,0,2,1,588,Otto,Jonny
8,13,520.654051827273,11.7325708811077,1,2,1,588,Otto,Jonny
9,13,552.787190535777,32.1331387085035,1,2,1,588,Otto,Jonny
9,14,562.444419346928,9.65722881115081,1,2,1,588,Otto,Jonny
9,15,582.223936450359,19.779517103431,1,2,1,588,Otto,Jonny
9,16,618.11579477881,35.8918583284516,1,2,1,588,Otto,Jonny
9,17,647.129427507933,29.0136327291223,0,2,1,588,Otto,Jonny
9,18,678.431957583953,31.3025300760209,0,2,1,588,Otto,Jonny
9,19,708.525265917074,30.093308333121,0,2,1,588,Otto,Jonny
10,19,744.144465565146,35.6191996480711,0,2,1,588,Otto,Jonny
10,20,773.6472866961,29.5028211309543,0,2,1,588,Otto,Jonny
10,21,793.850298099006,20.2030114029065,1,2,1,588,Otto,Jonny
0,1,26.869874170671,26.869874170671,1,3,1,589,Karo,Chris
1,1,42.4028336458001,15.5329594751291,1,3,1,589,Karo,Chris
1,2,70.2873116144521,27.884477968652,1,3,1,589,Karo,Chris
1,3,91.3909390147142,21.1036274002622,1,3,1,589,Karo,Chris
2,3,127.909280649391,36.5183416346769,1,3,1,589,Karo,Chris
2,4,153.271209895235,25.361929245844,0,3,1,589,Karo,Chris
2,5,169.407140767646,16.1359308724109,0,3,1,589,Karo,Chris
2,6,194.632948334969,25.2258075673226,0,3,1,589,Karo,Chris
2,7,219.856619417549,25.2236710825802,0,3,1,589,Karo,Chris
3,7,248.448803038487,28.5921836209382,0,3,1,589,Karo,Chris
3,8,283.253493563328,34.8046905248409,1,3,1,589,Karo,Chris
4,8,311.453353133728,28.1998595704,1,3,1,589,Karo,Chris
4,9,339.229090944255,27.7757378105267,1,3,1,589,Karo,Chris
4,10,367.727537000539,28.4984460562844,1,3,1,589,Karo,Chris
4,11,386.672496485591,18.9449594850517,1,3,1,589,Karo,Chris
5,11,418.83926536401,32.166768878419,0,3,1,589,Karo,Chris
5,12,478.061817991729,59.2225526277193,0,3,1,589,Karo,Chris
5,13,512.551592756505,34.4897747647763,0,3,1,589,Karo,Chris
5,14,538.186118352988,25.6345255964828,0,3,1,589,Karo,Chris
5,15,576.737367117733,38.551248764745,0,3,1,589,Karo,Chris
5,16,606.783150071103,30.0457829533697,1,3,1,589,Karo,Chris
5,17,627.478390947059,20.6952408759558,1,3,1,589,Karo,Chris
5,18,650.652013942247,23.1736229951881,1,3,1,589,Karo,Chris
5,19,675.286133469076,24.6341195268295,1,3,1,589,Karo,Chris
5,20,720.966103423919,45.6799699548429,1,3,1,589,Karo,Chris
5,21,756.370246542499,35.4041431185798,0,3,1,589,Karo,Chris
1,0,13.6218643476614,13.6218643476614,0,2,3,590,Otto,Karo
2,0,48.9935515754106,35.3716872277492,0,2,3,590,Otto,Karo
2,1,66.5817055703512,17.5881539949406,0,2,3,590,Otto,Karo
3,1,87.8326152196196,21.2509096492684,0,2,3,590,Otto,Karo
3,2,103.492387546824,15.6597723272049,0,2,3,590,Otto,Karo
