player1,player2,time_stamp,time_to_score,who_serves,who_scores,player_skill1,player_skill2,game_date,game_id,player1_id,player2_id
2,3,128.562230399091,17.956416634343,1,2,1,3,2020-07-05,482,Chris,Luis
3,3,151.550659422117,22.9884290230258,0,1,1,3,2020-07-05,482,Chris,Luis
3,4,170.29344530625,18.7427858841331,0,2,1,3,2020-07-05,482,Chris,Luis
3,5,178.699829959737,8.40638465348745,0,2,1,3,2020-07-05,482,Chris,Luis
4,5,206.023619670322,27.3237897105848,0,1,1,3,2020-07-05,482,Chris,Luis
4,6,241.948564997224,35.9249453269016,0,2,1,3,2020-07-05,482,Chris,Luis
5,6,270.269903103014,28.3213381057899,1,1,1,3,2020-07-05,482,Chris,Luis
6,6,290.524787409028,20.2548843060149,1,1,1,3,2020-07-05,482,Chris,Luis
7,6,333.568106454412,43.0433190453837,1,1,1,3,2020-07-05,482,Chris,Luis
8,6,356.668335913198,23.1002294587861,1,1,1,3,2020-07-05,482,Chris,Luis
8,7,372.374071874678,15.7057359614799,1,2,1,3,2020-07-05,482,Chris,Luis
9,7,400.79234459827,28.418272723592,0,1,1,3,2020-07-05,482,Chris,Luis
10,7,422.069682651463,21.2773380531926,0,1,1,3,2020-07-05,482,Chris,Luis
11,7,435.717473991371,13.6477913399082,0,1,1,3,2020-07-05,482,Chris,Luis
11,8,476.169275534285,40.4518015429138,0,2,1,3,2020-07-05,482,Chris,Luis
12,8,521.830980478939,45.6617049446545,0,1,1,3,2020-07-05,482,Chris,Luis
12,9,545.561059571184,23.7300790922452,1,2,1,3,2020-07-05,482,Chris,Luis
13,9,569.607746269512,24.0466866983274,1,1,1,3,2020-07-05,482,Chris,Luis
14,9,602.682280879206,33.0745346096943,1,1,1,3,2020-07-05,482,Chris,Luis
14,10,627.245116160388,24.562835281182,1,2,1,3,2020-07-05,482,Chris,Luis
15,10,654.857413506888,27.6122973464997,1,1,1,3,2020-07-05,482,Chris,Luis
16,10,686.204428415151,31.3470149082634,0,1,1,3,2020-07-05,482,Chris,Luis
17,10,715.590056015527,29.3856276003754,0,1,1,3,2020-07-05,482,Chris,Luis
17,11,728.491962881093,12.9019068655664,0,2,1,3,2020-07-05,482,Chris,Luis
17,12,740.793651752466,12.3016888713726,0,2,1,3,2020-07-05,482,Chris,Luis
18,12,782.171952353525,41.3783006010598,0,1,1,3,2020-07-05,482,Chris,Luis
19,12,800.240490474441,18.0685381209156,1,1,1,3,2020-07-05,482,Chris,Luis
20,12,841.938477205047,41.6979867306063,1,1,1,3,2020-07-05,482,Chris,Luis
20,13,880.323063764788,38.3845865597407,1,2,1,3,2020-07-05,482,Chris,Luis
20,14,914.084013439226,33.7609496744382,1,2,1,3,2020-07-05,482,Chris,Luis
21,14,951.539968565823,37.4559551265968,1,1,1,3,2020-07-05,482,Chris,Luis
0,1,45.3244173000319,45.3244173000319,0,2,2,1,2020-09-14,483,Quirin,Chris
0,2,79.5878597250957,34.2634424250638,0,2,2,1,2020-09-14,483,Quirin,Chris
1,2,116.251210087666,36.6633503625703,0,1,2,1,2020-09-14,483,Quirin,Chris
1,3,134.81128302119,18.5600729335239,0,2,2,1,2020-09-14,483,Quirin,Chris
2,3,164.881877059654,30.0705940384644,0,1,2,1,2020-09-14,483,Quirin,Chris
3,3,187.665008631341,22.7831315716867,1,1,2,1,2020-09-14,483,Quirin,Chris
4,3,198.382482355804,10.717473724463,1,1,2,1,2020-09-14,483,Quirin,Chris
4,4,229.603640040596,31.2211576847919,1,2,2,1,2020-09-14,483,Quirin,Chris
5,4,267.663363136201,38.0597230956055,1,1,2,1,2020-09-14,483,Quirin,Chris
5,5,294.718804114808,27.0554409786062,1,2,2,1,2020-09-14,483,Quirin,Chris
5,6,316.547069011945,21.8282648971378,0,2,2,1,2020-09-14,483,Quirin,Chris
6,6,352.496608058704,35.9495390467583,0,1,2,1,2020-09-14,483,Quirin,Chris
6,7,369.357664505427,16.8610564467237,0,2,2,1,2020-09-14,483,Quirin,Chris
6,8,387.702596782259,18.3449322768318,0,2,2,1,2020-09-14,483,Quirin,Chris
6,9,438.113319149171,50.4107223669119,0,2,2,1,2020-09-14,483,Quirin,Chris
6,10,459.842988225658,21.7296690764869,1,2,2,1,2020-09-14,483,Quirin,Chris
6,11,489.987118089966,30.1441298643087,1,2,2,1,2020-09-14,483,Quirin,Chris
6,12,512.893278078295,22.9061599883284,1,2,2,1,2020-09-14,483,Quirin,Chris
6,13,555.125753088919,42.2324750106245,1,2,2,1,2020-09-14,483,Quirin,Chris
7,13,602.909547198762,47.7837941098429,1,1,2,1,2020-09-14,483,Quirin,Chris
8,13,631.585757605906,28.6762104071439,0,1,2,1,2020-09-14,483,Quirin,Chris
9,13,640.653553248808,9.06779564290205,0,1,2,1,2020-09-14,483,Quirin,Chris
9,14,668.95735391353,28.3038006647217,0,2,2,1,2020-09-14,483,Quirin,Chris
10,14,685.14186479663,16.1845108831004,0,1,2,1,2020-09-14,483,Quirin,Chris
10,15,716.594429798718,31.4525650020879,0,2,2,1,2020-09-14,483,Quirin,Chris
11,15,749.815631183672,33.2212013849541,1,1,2,1,2020-09-14,483,Quirin,Chris
11,16,782.550070572159,32.7344393884865,1,2,2,1,2020-09-14,483,Quirin,Chris
11,17,794.815362198279,12.26529162612,1,2,2,1,2020-09-14,483,Quirin,Chris
12,17,837.028379976261,42.2130177779819,1,1,2,1,2020-09-14,483,Quirin,Chris
12,18,855.660728857791,18.6323488815298,1,2,2,1,2020-09-14,483,Quirin,Chris
12,19,890.838126791364,35.177397933573,0,2,2,1,2020-09-14,483,Quirin,Chris
12,20,927.897533416062,37.0594066246981,0,2,2,1,2020-09-14,483,Quirin,Chris
13,20,962.990604418431,35.0930710023692,0,1,2,1,2020-09-14,483,Quirin,Chris
14,20,980.358023290986,17.3674188725555,0,1,2,1,2020-09-14,483,Quirin,Chris
15,20,1006.7617505872,26.4037272962182,0,1,2,1,2020-09-14,483,Quirin,Chris
16,20,1029.97231231279,23.2105617255832,1,1,2,1,2020-09-14,483,Quirin,Chris
16,21,1056.32071484639,26.3484025336007,1,2,2,1,2020-09-14,483,Quirin,Chris
0,1,39.6866890950262,39.6866890950262,1,2,2,3,2020-06-22,484,Quirin,Karo
1,1,72.9513505967813,33.2646615017551,1,1,2,3,2020-06-22,484,Quirin,Karo
1,2,87.0557722948588,14.1044216980775,1,2,2,3,2020-06-22,484,Quirin,Karo
1,3,122.078043600401,35.0222713055419,1,2,2,3,2020-06-22,484,Quirin,Karo
1,4,157.329913897206,35.251870296805,1,2,2,3,2020-06-22,484,Quirin,Karo
1,5,218.395363604683,61.0654497074777,0,2,2,3,2020-06-22,484,Quirin,Karo
2,5,249.45225449963,31.0568908949471,0,1,2,3,2020-06-22,484,Quirin,Karo
3,5,257.384475284765,7.93222078513506,0,1,2,3,2020-06-22,484,Quirin,Karo
4,5,271.004839337938,13.6203640531724,0,1,2,3,2020-06-22,484,Quirin,Karo
5,5,305.238066791569,34.233227453631,0,1,2,3,2020-06-22,484,Quirin,Karo
6,5,354.033004675404,48.7949378838349,1,1,2,3,2020-06-22,484,Quirin,Karo
6,6,374.225192909154,20.1921882337501,1,2,2,3,2020-06-22,484,Quirin,Karo
7,6,393.917571946527,19.6923790373729,1,1,2,3,2020-06-22,484,Quirin,Karo
8,6,423.618403138566,29.7008311920398,1,1,2,3,2020-06-22,484,Quirin,Karo
9,6,437.675145466694,14.0567423281275,1,1,2,3,2020-06-22,484,Quirin,Karo
9,7,478.043916140229,40.3687706735351,0,2,2,3,2020-06-22,484,Quirin,Karo
10,7,497.163139233077,19.1192230928474,0,1,2,3,2020-06-22,484,Quirin,Karo
11,7,516.705693816812,19.542554583735,0,1,2,3,2020-06-22,484,Quirin,Karo
12,7,539.485617957786,22.7799241409747,0,1,2,3,2020-06-22,484,Quirin,Karo
13,7,565.623683427876,26.1380654700897,0,1,2,3,2020-06-22,484,Quirin,Karo
14,7,577.912253870999,12.2885704431233,1,1,2,3,2020-06-22,484,Quirin,Karo
14,8,602.136221367978,24.2239674969787,1,2,2,3,2020-06-22,484,Quirin,Karo
15,8,636.255051375241,34.1188300072635,1,1,2,3,2020-06-22,484,Quirin,Karo
15,9,662.266302011398,26.0112506361563,1,2,2,3,2020-06-22,484,Quirin,Karo
15,10,670.208352352975,7.94205034157727,1,2,2,3,2020-06-22,484,Quirin,Karo
15,11,676.927445361575,6.71909300860022,0,2,2,3,2020-06-22,484,Quirin,Karo
16,11,710.94758865895,34.0201432973749,0,1,2,3,2020-06-22,484,Quirin,Karo
16,12,754.42323165527,43.4756429963198,0,2,2,3,2020-06-22,484,Quirin,Karo
16,13,773.721789810722,19.2985581554518,0,2,2,3,2020-06-22,484,Quirin,Karo
16,14,799.764049866642,26.0422600559209,0,2,2,3,2020-06-22,484,Quirin,Karo
16,15,824.103853027034,24.3398031603912,1,2,2,3,2020-06-22,484,Quirin,Karo
16,16,846.878630970203,22.7747779431699,1,2,2,3,2020-06-22,484,Quirin,Karo
16,17,855.456049299408,8.57741832920502,1,2,2,3,2020-06-22,484,Quirin,Karo
17,17,873.332550646401,17.8765013469927,1,1,2,3,2020-06-22,484,Quirin,Karo
18,17,896.476876859975,23.1443262135741,1,1,2,3,2020-06-22,484,Quirin,Karo
18,18,914.576693132333,18.0998162723574,0,2,2,3,2020-06-22,484,Quirin,Karo
19,18,937.93304945691,23.3563563245772,0,1,2,3,2020-06-22,484,Quirin,Karo
20,18,958.691497491094,20.7584480341845,0,1,2,3,2020-06-22,484,Quirin,Karo
20,19,994.032933493277,35.3414360021828,0,2,2,3,2020-06-22,484,Quirin,Karo
21,19,1022.24579559422,28.2128621009382,0,1,2,3,2020-06-22,484,Quirin,Karo
1,0,26.2143208805645,26.2143208805645,1,1,3,3,2021-04-04,485,Luis,Karo
2,0,42.0975747484982,15.8832538679337,1,1,3,3,2021-04-04,485,Luis,Karo
3,0,68.3279365842634,26.2303618357652,1,1,3,3,2021-04-04,485,Luis,Karo
4,0,91.0499974630054,22.7220608787421,1,1,3,3,2021-04-04,485,Luis,Karo
4,1,112.185753663743,21.1357562007371,1,2,3,3,2021-04-04,485,Luis,Karo
5,1,150.55449893226,38.3687452685178,0,1,3,3,2021-04-04,485,Luis,Karo
5,2,175.332040461233,24.7775415289727,0,2,3,3,2021-04-04,485,Luis,Karo
6,2,205.473433092232,30.1413926309986,0,1,3,3,2021-04-04,485,Luis,Karo
6,3,245.105218197805,39.6317851055738,0,2,3,3,2021-04-04,485,Luis,Karo
7,3,283.041235361935,37.9360171641292,0,1,3,3,2021-04-04,485,Luis,Karo
7,4,303.43996715269,20.3987317907554,1,2,3,3,2021-04-04,485,Luis,Karo
8,4,324.419289970262,20.9793228175723,1,1,3,3,2021-04-04,485,Luis,Karo
9,4,354.292457655155,29.8731676848929,1,1,3,3,2021-04-04,485,Luis,Karo
9,5,386.93640186581,32.6439442106548,1,2,3,3,2021-04-04,485,Luis,Karo
10,5,408.655984951116,21.7195830853063,1,1,3,3,2021-04-04,485,Luis,Karo
11,5,430.529167330959,21.8731823798424,0,1,3,3,2021-04-04,485,Luis,Karo
11,6,465.161738693737,34.6325713627777,0,2,3,3,2021-04-04,485,Luis,Karo
11,7,482.18023320431,17.018494510573,0,2,3,3,2021-04-04,485,Luis,Karo
12,7,503.728936240025,21.5487030357156,0,1,3,3,2021-04-04,485,Luis,Karo
12,8,528.831622625039,25.1026863850139,0,2,3,3,2021-04-04,485,Luis,Karo
13,8,554.348789501642,25.5171668766029,1,1,3,3,2021-04-04,485,Luis,Karo
13,9,588.690266681996,34.3414771803536,1,2,3,3,2021-04-04,485,Luis,Karo
14,9,606.439375190949,17.7491085089535,1,1,3,3,2021-04-04,485,Luis,Karo
14,10,624.544261411961,18.1048862210118,1,2,3,3,2021-04-04,485,Luis,Karo
14,11,657.633912403545,33.0896509915845,1,2,3,3,2021-04-04,485,Luis,Karo
14,12,662.617093336584,4.98318093303877,0,2,3,3,2021-04-04,485,Luis,Karo
14,13,684.973175303221,22.3560819666373,0,2,3,3,2021-04-04,485,Luis,Karo
14,14,747.064907174559,62.0917318713378,0,2,3,3,2021-04-04,485,Luis,Karo
14,15,773.396302857725,26.3313956831662,0,2,3,3,2021-04-04,485,Luis,Karo
14,16,793.735981085533,20.3396782278081,0,2,3,3,2021-04-04,485,Luis,Karo
15,16,823.174016721745,29.4380356362122,1,1,3,3,2021-04-04,485,Luis,Karo
15,17,846.184249590269,23.0102328685233,1,2,3,3,2021-04-04,485,Luis,Karo
16,17,869.197473748572,23.0132241583029,1,1,3,3,2021-04-04,485,Luis,Karo
16,18,882.965150613005,13.7676768644337,1,2,3,3,2021-04-04,485,Luis,Karo
17,18,927.269560902222,44.3044102892168,1,1,3,3,2021-04-04,485,Luis,Karo
18,18,941.902910566418,14.6333496641957,0,1,3,3,2021-04-04,485,Luis,Karo
18,19,958.614455654648,16.7115450882302,0,2,3,3,2021-04-04,485,Luis,Karo
18,20,978.562383308745,19.947927654097,0,2,3,3,2021-04-04,485,Luis,Karo
19,20,1017.3260214488,38.7636381400507,0,1,3,3,2021-04-04,485,Luis,Karo
19,21,1040.93709832063,23.6110768718308,0,2,3,3,2021-04-04,485,Luis,Karo
0,1,35.2268205359089,35.2268205359089,0,2,1,2,2020-04-23,486,Jonny,Otto
1,1,58.7592893048952,23.5324687689863,0,1,1,2,2020-04-23,486,Jonny,Otto
2,1,69.2648114183968,10.5055221135016,0,1,1,2,2020-04-23,486,Jonny,Otto
3,1,87.5855458308893,18.3207344124925,0,1,1,2,2020-04-23,486,Jonny,Otto
3,2,94.8689103128729,7.28336448198359,0,2,1,2,2020-04-23,486,Jonny,Otto
4,2,116.841202993663,21.9722926807898,1,1,1,2,2020-04-23,486,Jonny,Otto
5,2,134.29811340833,17.4569104146675,1,1,1,2,2020-04-23,486,Jonny,Otto
5,3,159.319903832712,25.0217904243814,1,2,1,2,2020-04-23,486,Jonny,Otto
6,3,180.739254601168,21.4193507684568,1,1,1,2,2020-04-23,486,Jonny,Otto
7,3,211.16339070567,30.4241361045014,1,1,1,2,2020-04-23,486,Jonny,Otto
7,4,234.938164040142,23.7747733344721,0,2,1,2,2020-04-23,486,Jonny,Otto
8,4,251.587659359096,16.6494953189538,0,1,1,2,2020-04-23,486,Jonny,Otto
9,4,272.913863115826,21.3262037567305,0,1,1,2,2020-04-23,486,Jonny,Otto
10,4,287.202493174622,14.2886300587961,0,1,1,2,2020-04-23,486,Jonny,Otto
11,4,309.396480582886,22.1939874082634,0,1,1,2,2020-04-23,486,Jonny,Otto
11,5,356.475613325045,47.0791327421596,1,2,1,2,2020-04-23,486,Jonny,Otto
12,5,392.554190279685,36.0785769546398,1,1,1,2,2020-04-23,486,Jonny,Otto
13,5,414.90070041879,22.3465101391044,1,1,1,2,2020-04-23,486,Jonny,Otto
14,5,443.569202445835,28.668502027045,1,1,1,2,2020-04-23,486,Jonny,Otto
15,5,470.229727056741,26.6605246109065,1,1,1,2,2020-04-23,486,Jonny,Otto
16,5,501.48639464265,31.256667585909,0,1,1,2,2020-04-23,486,Jonny,Otto
16,6,536.334970352135,34.848575709485,0,2,1,2,2020-04-23,486,Jonny,Otto
16,7,565.981407708614,29.6464373564789,0,2,1,2,2020-04-23,486,Jonny,Otto
17,7,578.913440083227,12.9320323746131,0,1,1,2,2020-04-23,486,Jonny,Otto
17,8,594.185123096279,15.2716830130521,0,2,1,2,2020-04-23,486,Jonny,Otto
18,8,637.172866480357,42.987743384078,1,1,1,2,2020-04-23,486,Jonny,Otto
19,8,663.981632300731,26.8087658203738,1,1,1,2,2020-04-23,486,Jonny,Otto
19,9,703.200084571479,39.2184522707481,1,2,1,2,2020-04-23,486,Jonny,Otto
20,9,728.09499365938,24.8949090879007,1,1,1,2,2020-04-23,486,Jonny,Otto
21,9,762.927718022902,34.8327243635219,1,1,1,2,2020-04-23,486,Jonny,Otto
0,1,13.2013098925526,13.2013098925526,0,2,3,2,2020-11-25,487,Luis,Otto
0,2,36.3605995416559,23.1592896491033,0,2,3,2,2020-11-25,487,Luis,Otto
1,2,75.6841097320276,39.3235101903717,0,1,3,2,2020-11-25,487,Luis,Otto
1,3,101.373060025606,25.688950293578,0,2,3,2,2020-11-25,487,Luis,Otto
1,4,113.174458039258,11.8013980136521,0,2,3,2,2020-11-25,487,Luis,Otto
1,5,161.186765215137,48.0123071758794,1,2,3,2,2020-11-25,487,Luis,Otto
2,5,189.328051627373,28.1412864122357,1,1,3,2,2020-11-25,487,Luis,Otto
2,6,215.567259729429,26.2392081020565,1,2,3,2,2020-11-25,487,Luis,Otto
2,7,244.737667824598,29.1704080951685,1,2,3,2,2020-11-25,487,Luis,Otto
2,8,274.508671293265,29.7710034686673,1,2,3,2,2020-11-25,487,Luis,Otto
3,8,298.943254416385,24.4345831231202,0,1,3,2,2020-11-25,487,Luis,Otto
4,8,325.18351124382,26.2402568274347,0,1,3,2,2020-11-25,487,Luis,Otto
4,9,339.711703355257,14.5281921114365,0,2,3,2,2020-11-25,487,Luis,Otto
4,10,364.729961955579,25.0182586003224,0,2,3,2,2020-11-25,487,Luis,Otto
4,11,381.071416669165,16.3414547135857,0,2,3,2,2020-11-25,487,Luis,Otto
4,12,399.300626651749,18.2292099825847,1,2,3,2,2020-11-25,487,Luis,Otto
5,12,430.699499328995,31.3988726772454,1,1,3,2,2020-11-25,487,Luis,Otto
5,13,448.511330512305,17.8118311833099,1,2,3,2,2020-11-25,487,Luis,Otto
6,13,481.391692348171,32.8803618358664,1,1,3,2,2020-11-25,487,Luis,Otto
6,14,508.420149217522,27.0284568693505,1,2,3,2,2020-11-25,487,Luis,Otto
6,15,542.811960524903,34.3918113073813,0,2,3,2,2020-11-25,487,Luis,Otto
7,15,568.730398161212,25.9184376363093,0,1,3,2,2020-11-25,487,Luis,Otto
7,16,586.048690985242,17.31829282403,0,2,3,2,2020-11-25,487,Luis,Otto
8,16,601.471770295503,15.4230793102605,0,1,3,2,2020-11-25,487,Luis,Otto
8,17,641.236670183986,39.7648998884828,0,2,3,2,2020-11-25,487,Luis,Otto
8,18,665.116394931935,23.8797247479495,1,2,3,2,2020-11-25,487,Luis,Otto
8,19,680.16206776694,15.0456728350048,1,2,3,2,2020-11-25,487,Luis,Otto
8,20,703.401331004056,23.2392632371162,1,2,3,2,2020-11-25,487,Luis,Otto
8,21,730.199669352056,26.798338348,1,2,3,2,2020-11-25,487,Luis,Otto
0,1,17.0259092967922,17.0259092967922,0,2,3,3,2021-04-09,488,Luis,Karo
1,1,38.5221756634733,21.496266366681,0,1,3,3,2021-04-09,488,Luis,Karo
1,2,73.0996777236332,34.5775020601599,0,2,3,3,2021-04-09,488,Luis,Karo
2,2,88.0720765893055,14.9723988656723,0,1,3,3,2021-04-09,488,Luis,Karo
3,2,127.766776532404,39.6946999430986,0,1,3,3,2021-04-09,488,Luis,Karo
4,2,138.201608400957,10.4348318685525,1,1,3,3,2021-04-09,488,Luis,Karo
4,3,180.183443641904,41.9818352409479,1,2,3,3,2021-04-09,488,Luis,Karo
5,3,210.429112784235,30.2456691423306,1,1,3,3,2021-04-09,488,Luis,Karo
5,4,238.278962645584,27.8498498613492,1,2,3,3,2021-04-09,488,Luis,Karo
5,5,257.243121006299,18.9641583607143,1,2,3,3,2021-04-09,488,Luis,Karo
5,6,299.282375903819,42.0392548975202,0,2,3,3,2021-04-09,488,Luis,Karo
6,6,320.955438069945,21.6730621661258,0,1,3,3,2021-04-09,488,Luis,Karo
7,6,374.6316734816,53.6762354116559,0,1,3,3,2021-04-09,488,Luis,Karo
7,7,394.604814896037,19.9731414144361,0,2,3,3,2021-04-09,488,Luis,Karo
8,7,418.293084702689,23.6882698066525,0,1,3,3,2021-04-09,488,Luis,Karo
9,7,430.004049457656,11.7109647549675,1,1,3,3,2021-04-09,488,Luis,Karo
10,7,450.676706158971,20.6726567013141,1,1,3,3,2021-04-09,488,Luis,Karo
11,7,475.782386660676,25.1056805017055,1,1,3,3,2021-04-09,488,Luis,Karo
11,8,489.712764617938,13.9303779572614,1,2,3,3,2021-04-09,488,Luis,Karo
12,8,528.746914137422,39.0341495194843,1,1,3,3,2021-04-09,488,Luis,Karo
13,8,553.402724870726,24.6558107333046,0,1,3,3,2021-04-09,488,Luis,Karo
14,8,572.991987378328,19.5892625076016,0,1,3,3,2021-04-09,488,Luis,Karo
15,8,583.739521855895,10.7475344775673,0,1,3,3,2021-04-09,488,Luis,Karo
16,8,597.360750387922,13.6212285320269,0,1,3,3,2021-04-09,488,Luis,Karo
17,8,621.386287800859,24.0255374129375,0,1,3,3,2021-04-09,488,Luis,Karo
18,8,636.376327084369,14.9900392835095,1,1,3,3,2021-04-09,488,Luis,Karo
18,9,656.006211402153,19.6298843177841,1,2,3,3,2021-04-09,488,Luis,Karo
19,9,687.382509201703,31.3762977995501,1,1,3,3,2021-04-09,488,Luis,Karo
19,10,716.12674449085,28.7442352891463,1,2,3,3,2021-04-09,488,Luis,Karo
19,11,742.848608463493,26.7218639726436,1,2,3,3,2021-04-09,488,Luis,Karo
20,11,752.630199108449,9.78159064495613,0,1,3,3,2021-04-09,488,Luis,Karo
20,12,763.312045726061,10.6818466176122,0,2,3,3,2021-04-09,488,Luis,Karo
20,13,797.467741256465,34.155695530404,0,2,3,3,2021-04-09,488,Luis,Karo
21,13,822.590522423189,25.1227811667232,0,1,3,3,2021-04-09,488,Luis,Karo
0,1,37.3323989812714,37.3323989812714,1,2,2,3,2020-09-14,489,Otto,Karo
1,1,79.2870539925372,41.9546550112658,1,1,2,3,2020-09-14,489,Otto,Karo
2,1,102.667530582926,23.3804765903884,1,1,2,3,2020-09-14,489,Otto,Karo
2,2,139.966430105034,37.2988995221087,1,2,2,3,2020-09-14,489,Otto,Karo
2,3,165.482810626456,25.5163805214215,1,2,2,3,2020-09-14,489,Otto,Karo
2,4,185.562676295485,20.0798656690294,0,2,2,3,2020-09-14,489,Otto,Karo
3,4,202.151336431243,16.5886601357575,0,1,2,3,2020-09-14,489,Otto,Karo
3,5,247.622058720892,45.4707222896498,0,2,2,3,2020-09-14,489,Otto,Karo
4,5,285.140638858358,37.5185801374659,0,1,2,3,2020-09-14,489,Otto,Karo
4,6,311.433808779931,26.2931699215728,0,2,2,3,2020-09-14,489,Otto,Karo
4,7,353.856560952742,42.4227521728112,1,2,2,3,2020-09-14,489,Otto,Karo
5,7,365.166527671581,11.3099667188391,1,1,2,3,2020-09-14,489,Otto,Karo
6,7,409.464165373528,44.2976377019465,1,1,2,3,2020-09-14,489,Otto,Karo
6,8,425.201055432147,15.7368900586187,1,2,2,3,2020-09-14,489,Otto,Karo
6,9,444.18095400247,18.979898570323,1,2,2,3,2020-09-14,489,Otto,Karo
7,9,493.628319092159,49.4473650896893,0,1,2,3,2020-09-14,489,Otto,Karo
8,9,512.737486413797,19.1091673216382,0,1,2,3,2020-09-14,489,Otto,Karo
9,9,529.934811341838,17.1973249280408,0,1,2,3,2020-09-14,489,Otto,Karo
9,10,554.726402312591,24.7915909707531,0,2,2,3,2020-09-14,489,Otto,Karo
9,11,580.002298596405,25.275896283814,0,2,2,3,2020-09-14,489,Otto,Karo
10,11,608.784605607669,28.7823070112645,1,1,2,3,2020-09-14,489,Otto,Karo
10,12,635.575901420846,26.7912958131767,1,2,2,3,2020-09-14,489,Otto,Karo
11,12,666.414350894574,30.8384494737278,1,1,2,3,2020-09-14,489,Otto,Karo
11,13,683.726160992182,17.3118100976084,1,2,2,3,2020-09-14,489,Otto,Karo
11,14,724.862425872441,41.136264880259,1,2,2,3,2020-09-14,489,Otto,Karo
12,14,743.152804079276,18.2903782068349,0,1,2,3,2020-09-14,489,Otto,Karo
12,15,768.380838393552,25.2280343142758,0,2,2,3,2020-09-14,489,Otto,Karo
12,16,783.50292156525,15.1220831716986,0,2,2,3,2020-09-14,489,Otto,Karo
13,16,817.534419580859,34.0314980156085,0,1,2,3,2020-09-14,489,Otto,Karo
13,17,851.401220667149,33.8668010862905,0,2,2,3,2020-09-14,489,Otto,Karo
14,17,877.838136612689,26.4369159455393,1,1,2,3,2020-09-14,489,Otto,Karo
15,17,896.049141234477,18.2110046217886,1,1,2,3,2020-09-14,489,Otto,Karo
16,17,918.813057188143,22.7639159536661,1,1,2,3,2020-09-14,489,Otto,Karo
17,17,957.077127071409,38.2640698832657,1,1,2,3,2020-09-14,489,Otto,Karo
18,17,987.740326263703,30.6631991922938,1,1,2,3,2020-09-14,489,Otto,Karo
18,18,1033.54477366907,45.8044474053714,0,2,2,3,2020-09-14,489,Otto,Karo
19,18,1064.45193654884,30.9071628797681,0,1,2,3,2020-09-14,489,Otto,Karo
20,18,1081.47335388226,17.0214173334204,0,1,2,3,2020-09-14,489,Otto,Karo
21,18,1107.1267967704,25.6534428881378,0,1,2,3,2020-09-14,489,Otto,Karo
1,0,31.5011979149178,31.5011979149178,1,1,3,2,2020-09-19,490,Luis,Otto
1,1,50.233138676232,18.7319407613141,1,2,3,2,2020-09-19,490,Luis,Otto
1,2,80.3910622948985,30.1579236186665,1,2,3,2,2020-09-19,490,Luis,Otto
2,2,105.611570020471,25.2205077255729,1,1,3,2,2020-09-19,490,Luis,Otto
2,3,123.419043848364,17.8074738278931,1,2,3,2,2020-09-19,490,Luis,Otto
2,4,159.010268812441,35.5912249640761,0,2,3,2,2020-09-19,490,Luis,Otto
3,4,191.32748474268,32.3172159302396,0,1,3,2,2020-09-19,490,Luis,Otto
4,4,200.131979718827,8.80449497614703,0,1,3,2,2020-09-19,490,Luis,Otto
4,5,233.25124977759,33.119270058763,0,2,3,2,2020-09-19,490,Luis,Otto
4,6,253.050347234455,19.7990974568651,0,2,3,2,2020-09-19,490,Luis,Otto
5,6,262.888017919491,9.83767068503549,1,1,3,2,2020-09-19,490,Luis,Otto
6,6,305.572115899451,42.6840979799604,1,1,3,2,2020-09-19,490,Luis,Otto
6,7,336.098087886234,30.5259719867828,1,2,3,2,2020-09-19,490,Luis,Otto
6,8,354.043662082058,17.9455741958236,1,2,3,2,2020-09-19,490,Luis,Otto
6,9,387.352058827959,33.3083967459013,1,2,3,2,2020-09-19,490,Luis,Otto
6,10,400.825494912681,13.4734360847218,0,2,3,2,2020-09-19,490,Luis,Otto
6,11,427.039981597673,26.2144866849922,0,2,3,2,2020-09-19,490,Luis,Otto
6,12,452.393784404916,25.3538028072433,0,2,3,2,2020-09-19,490,Luis,Otto
7,12,475.009202938451,22.6154185335347,0,1,3,2,2020-09-19,490,Luis,Otto
7,13,498.846974509534,23.8377715710833,0,2,3,2,2020-09-19,490,Luis,Otto
7,14,528.308789914291,29.4618154047569,1,2,3,2,2020-09-19,490,Luis,Otto
7,15,553.057651358468,24.7488614441766,1,2,3,2,2020-09-19,490,Luis,Otto
8,15,574.282953163517,21.2253018050489,1,1,3,2,2020-09-19,490,Luis,Otto
9,15,610.554273916804,36.2713207532874,1,1,3,2,2020-09-19,490,Luis,Otto
9,16,631.12371527697,20.5694413601662,1,2,3,2,2020-09-19,490,Luis,Otto
9,17,649.327615510056,18.2039002330859,0,2,3,2,2020-09-19,490,Luis,Otto
9,18,689.387539459863,40.0599239498068,0,2,3,2,2020-09-19,490,Luis,Otto
9,19,699.932560384476,10.5450209246132,0,2,3,2,2020-09-19,490,Luis,Otto
10,19,720.855223231295,20.9226628468183,0,1,3,2,2020-09-19,490,Luis,Otto
11,19,764.570660269017,43.7154370377225,0,1,3,2,2020-09-19,490,Luis,Otto
11,20,780.829598931552,16.2589386625351,1,2,3,2,2020-09-19,490,Luis,Otto
12,20,809.609147807734,28.7795488761823,1,1,3,2,2020-09-19,490,Luis,Otto
13,20,833.402249580823,23.7931017730889,1,1,3,2,2020-09-19,490,Luis,Otto
14,20,884.555933114303,51.1536835334798,1,1,3,2,2020-09-19,490,Luis,Otto
